HorarioH,VelocidadeMaxima,Horário,Gênero,Região,Idade,Ano,Mes,TipoBatida
20,80,1216,Male,Inner Regional Australia,60,2015,8,Single
21,60,1275,Male,Major Cities of Australia,45,2015,8,Single
18,50,1090,Male,Outer Regional Australia,36,2015,8,Single
1,60,75,Female,Major Cities of Australia,49,2015,8,Single
19,80,1190,Male,Major Cities of Australia,42,2015,8,Single
9,50,555,Male,Major Cities of Australia,75,2015,8,Single
9,50,555,Female,Major Cities of Australia,65,2015,8,Single
10,60,635,Male,Major Cities of Australia,66,2015,8,Single
10,70,620,Female,Inner Regional Australia,94,2015,8,Single
9,50,575,Male,Major Cities of Australia,77,2015,8,Single
11,60,675,Female,Major Cities of Australia,94,2015,8,Single
9,50,595,Female,Major Cities of Australia,83,2015,8,Single
16,60,980,Male,Major Cities of Australia,70,2015,8,Single
16,50,1000,Male,Major Cities of Australia,10,2015,8,Single
15,80,912,Male,Major Cities of Australia,14,2015,8,Single
9,50,590,Male,Major Cities of Australia,46,2015,8,Single
11,80,668,Male,Major Cities of Australia,68,2015,8,Single
7,60,420,Male,Major Cities of Australia,71,2015,8,Single
19,90,1140,Male,Outer Regional Australia,52,2015,8,Single
1,60,109,Male,Major Cities of Australia,54,2015,8,Single
13,60,784,Male,Outer Regional Australia,20,2015,8,Multiple
9,70,578,Female,Major Cities of Australia,89,2015,8,Multiple
15,100,945,Male,Inner Regional Australia,2,2015,8,Single
20,100,1230,Male,Inner Regional Australia,34,2015,7,Single
1,100,60,Male,Remote Australia,32,2015,7,Single
19,110,1155,Male,Inner Regional Australia,30,2015,7,Single
1,110,70,Male,Outer Regional Australia,28,2015,7,Single
21,100,1260,Male,Outer Regional Australia,51,2015,7,Single
19,80,1140,Female,Major Cities of Australia,7,2015,7,Multiple
20,110,1215,Female,Outer Regional Australia,18,2015,7,Multiple
1,100,90,Female,Outer Regional Australia,25,2015,7,Single
5,100,350,Male,Major Cities of Australia,29,2015,7,Multiple
3,60,185,Male,Major Cities of Australia,39,2015,7,Multiple
22,50,1335,Male,Inner Regional Australia,33,2015,7,Single
1,60,75,Male,Outer Regional Australia,35,2015,7,Single
1,60,75,Male,Outer Regional Australia,35,2015,7,Single
4,50,285,Male,Inner Regional Australia,30,2015,7,Single
22,100,1369,Male,Major Cities of Australia,41,2015,7,Single
15,80,945,Male,Inner Regional Australia,23,2015,7,Multiple
8,70,520,Male,Major Cities of Australia,28,2015,7,Multiple
14,80,870,Male,Inner Regional Australia,28,2015,7,Multiple
16,80,960,Male,Inner Regional Australia,31,2015,7,Single
7,60,445,Male,Inner Regional Australia,57,2015,7,Single
11,100,660,Male,Outer Regional Australia,57,2015,7,Single
6,70,380,Male,Outer Regional Australia,50,2015,7,Multiple
12,110,760,Male,Inner Regional Australia,49,2015,7,Multiple
17,80,1020,Female,Very Remote Australia,53,2015,7,Multiple
14,100,850,Male,Outer Regional Australia,78,2015,7,Multiple
9,80,560,Female,Inner Regional Australia,87,2015,7,Single
15,100,900,Male,Inner Regional Australia,93,2015,7,Single
17,60,1020,Female,Outer Regional Australia,86,2015,7,Single
15,100,930,Male,Outer Regional Australia,76,2015,7,Single
1,100,100,Male,Inner Regional Australia,37,2015,7,Single
7,100,435,Male,Inner Regional Australia,8,2015,7,Single
17,110,1020,Female,Inner Regional Australia,23,2015,7,Single
14,100,865,Male,Inner Regional Australia,18,2015,7,Multiple
8,100,535,Male,Inner Regional Australia,27,2015,7,Multiple
15,80,922,Male,Major Cities of Australia,30,2015,7,Multiple
7,100,420,Male,Outer Regional Australia,36,2015,7,Single
8,70,520,Female,Outer Regional Australia,32,2015,7,Multiple
9,100,568,Female,Inner Regional Australia,60,2015,7,Multiple
12,80,753,Male,Inner Regional Australia,48,2015,7,Multiple
9,100,595,Female,Inner Regional Australia,41,2015,7,Single
13,60,810,Male,Major Cities of Australia,45,2015,7,Multiple
15,100,955,Male,Inner Regional Australia,42,2015,7,Single
8,50,525,Male,Inner Regional Australia,44,2015,7,Single
9,100,565,Female,Remote Australia,47,2015,7,Single
15,80,914,Male,Major Cities of Australia,42,2015,7,Multiple
15,60,935,Male,Inner Regional Australia,46,2015,7,Multiple
8,70,520,Male,Outer Regional Australia,40,2015,7,Multiple
14,100,885,Female,Inner Regional Australia,55,2015,7,Multiple
18,80,1125,Male,Major Cities of Australia,46,2015,7,Single
16,100,1015,Male,Outer Regional Australia,73,2015,7,Single
15,100,930,Female,Outer Regional Australia,74,2015,7,Single
13,70,800,Female,Major Cities of Australia,73,2015,7,Single
16,100,960,Male,Remote Australia,74,2015,7,Single
9,110,560,Female,Outer Regional Australia,23,2015,7,Single
15,60,935,Male,Inner Regional Australia,65,2015,7,Multiple
18,50,1109,Female,Major Cities of Australia,74,2015,7,Single
23,70,1438,Male,Major Cities of Australia,47,2015,7,Single
18,60,1081,Female,Major Cities of Australia,69,2015,7,Single
4,60,280,Male,Remote Australia,35,2015,7,Single
18,110,1089,Female,Inner Regional Australia,61,2015,7,Single
17,50,1064,Male,Major Cities of Australia,76,2015,7,Single
20,50,1214,Female,Major Cities of Australia,74,2015,7,Multiple
17,110,1045,Male,Major Cities of Australia,39,2015,7,Single
15,50,947,Male,Inner Regional Australia,87,2015,7,Multiple
13,40,820,Male,Inner Regional Australia,55,2015,7,Multiple
22,110,1364,Male,Outer Regional Australia,30,2015,7,Multiple
5,80,345,Male,Inner Regional Australia,27,2015,7,Single
22,100,1345,Female,Major Cities of Australia,49,2015,7,Single
21,100,1270,Male,Inner Regional Australia,75,2015,7,Multiple
18,100,1115,Female,Outer Regional Australia,23,2015,6,Multiple
2,50,160,Male,Inner Regional Australia,18,2015,6,Single
22,80,1335,Female,Inner Regional Australia,18,2015,6,Multiple
2,110,154,Male,Inner Regional Australia,19,2015,6,Single
0,50,9,Male,Major Cities of Australia,28,2015,6,Single
2,130,126,Male,Very Remote Australia,35,2015,6,Single
19,100,1170,Male,Inner Regional Australia,28,2015,6,Single
0,110,25,Male,Outer Regional Australia,38,2015,6,Multiple
21,60,1305,Male,Major Cities of Australia,55,2015,6,Multiple
3,50,210,Male,Major Cities of Australia,41,2015,6,Single
5,80,300,Male,Major Cities of Australia,24,2015,6,Single
21,100,1305,Female,Outer Regional Australia,27,2015,6,Single
18,60,1099,Male,Major Cities of Australia,33,2015,6,Multiple
18,110,1100,Female,Inner Regional Australia,61,2015,6,Multiple
18,100,1100,Female,Remote Australia,44,2015,6,Single
12,60,748,Male,Major Cities of Australia,89,2015,6,Multiple
17,80,1060,Male,Inner Regional Australia,18,2015,6,Multiple
10,110,630,Male,Very Remote Australia,26,2015,6,Single
6,90,390,Male,Major Cities of Australia,51,2015,6,Multiple
11,100,690,Female,Outer Regional Australia,71,2015,6,Multiple
11,100,690,Male,Outer Regional Australia,72,2015,6,Multiple
9,110,550,Male,Outer Regional Australia,4,2015,6,Single
10,80,600,Male,Major Cities of Australia,77,2015,6,Multiple
16,60,966,Male,Major Cities of Australia,93,2015,6,Multiple
16,100,995,Male,Inner Regional Australia,76,2015,6,Multiple
15,90,928,Male,Inner Regional Australia,79,2015,6,Multiple
11,50,660,Male,Major Cities of Australia,87,2015,6,Multiple
16,100,980,Male,Inner Regional Australia,16,2015,6,Multiple
17,50,1040,Female,Major Cities of Australia,16,2015,6,Single
11,100,673,Male,Outer Regional Australia,13,2015,6,Multiple
12,70,726,Male,Outer Regional Australia,20,2015,6,Single
12,70,726,Male,Outer Regional Australia,20,2015,6,Single
12,60,725,Male,Major Cities of Australia,17,2015,6,Multiple
17,50,1040,Male,Major Cities of Australia,18,2015,6,Single
12,60,720,Male,Major Cities of Australia,17,2015,6,Multiple
6,100,390,Male,Inner Regional Australia,22,2015,6,Single
17,50,1040,Female,Major Cities of Australia,17,2015,6,Single
13,80,795,Male,Major Cities of Australia,31,2015,6,Multiple
15,100,922,Male,Inner Regional Australia,27,2015,6,Multiple
8,60,520,Male,Major Cities of Australia,27,2015,6,Multiple
16,100,980,Female,Outer Regional Australia,28,2015,6,Multiple
13,110,830,Female,Very Remote Australia,27,2015,6,Single
11,100,673,Female,Outer Regional Australia,37,2015,6,Multiple
13,80,810,Female,Inner Regional Australia,60,2015,6,Multiple
12,70,720,Male,Major Cities of Australia,46,2015,6,Multiple
17,50,1035,Male,Major Cities of Australia,51,2015,6,Multiple
7,100,430,Male,Inner Regional Australia,40,2015,6,Single
10,50,654,Male,Major Cities of Australia,47,2015,6,Multiple
13,110,830,Female,Very Remote Australia,60,2015,6,Single
15,100,912,Female,Major Cities of Australia,50,2015,6,Multiple
10,80,608,Male,Major Cities of Australia,40,2015,6,Multiple
8,80,500,Male,Major Cities of Australia,58,2015,6,Multiple
15,100,930,Male,Inner Regional Australia,73,2015,6,Multiple
3,100,195,Male,Inner Regional Australia,53,2015,6,Single
9,110,580,Male,Inner Regional Australia,73,2015,6,Multiple
9,110,580,Female,Inner Regional Australia,72,2015,6,Multiple
11,100,673,Male,Outer Regional Australia,32,2015,6,Multiple
4,80,260,Male,Inner Regional Australia,42,2015,6,Single
0,50,58,Male,Inner Regional Australia,37,2015,6,Single
18,50,1120,Female,Major Cities of Australia,64,2015,6,Single
19,60,1160,Male,Inner Regional Australia,86,2015,6,Single
19,60,1148,Male,Remote Australia,47,2015,6,Single
0,60,3,Male,Inner Regional Australia,17,2015,6,Single
2,130,126,Male,Very Remote Australia,68,2015,6,Single
17,50,1050,Female,Major Cities of Australia,79,2015,6,Single
17,60,1060,Male,Major Cities of Australia,89,2015,6,Single
19,60,1170,Female,Major Cities of Australia,74,2015,6,Multiple
17,60,1020,Male,Major Cities of Australia,2,2015,6,Single
6,60,390,Male,Very Remote Australia,30,2015,6,Single
17,60,1072,Female,Inner Regional Australia,42,2015,6,Single
6,100,400,Male,Outer Regional Australia,43,2015,6,Single
19,110,1195,Male,Remote Australia,40,2015,6,Multiple
18,110,1130,Male,Inner Regional Australia,16,2015,6,Multiple
18,100,1090,Male,Inner Regional Australia,75,2015,6,Single
21,50,1300,Male,Major Cities of Australia,60,2015,6,Single
19,100,1184,Male,Outer Regional Australia,73,2015,6,Multiple
19,110,1179,Male,Outer Regional Australia,74,2015,6,Single
15,60,910,Female,Major Cities of Australia,88,2015,6,Multiple
17,100,1035,Male,Outer Regional Australia,24,2015,6,Multiple
23,60,1425,Male,Major Cities of Australia,16,2015,5,Multiple
21,100,1260,Male,Inner Regional Australia,16,2015,5,Single
19,60,1168,Female,Major Cities of Australia,21,2015,5,Single
1,80,105,Male,Inner Regional Australia,20,2015,5,Multiple
4,80,273,Female,Major Cities of Australia,18,2015,5,Single
23,50,1403,Male,Major Cities of Australia,18,2015,5,Multiple
0,80,5,Female,Major Cities of Australia,18,2015,5,Multiple
21,100,1300,Male,Inner Regional Australia,27,2015,5,Single
0,100,50,Male,Outer Regional Australia,31,2015,5,Single
23,90,1390,Male,Inner Regional Australia,38,2015,5,Multiple
0,80,5,Male,Major Cities of Australia,19,2015,5,Multiple
4,80,240,Male,Major Cities of Australia,47,2015,5,Multiple
18,100,1110,Male,Inner Regional Australia,78,2015,5,Multiple
19,100,1140,Female,Inner Regional Australia,20,2015,5,Single
0,60,53,Male,Major Cities of Australia,23,2015,5,Single
2,100,160,Female,Inner Regional Australia,29,2015,5,Single
23,100,1425,Male,Inner Regional Australia,37,2015,5,Single
2,60,130,Male,Major Cities of Australia,33,2015,5,Single
18,80,1080,Male,Major Cities of Australia,33,2015,5,Multiple
18,90,1093,Female,Outer Regional Australia,33,2015,5,Single
19,60,1140,Male,Major Cities of Australia,46,2015,5,Multiple
19,110,1180,Male,Inner Regional Australia,40,2015,5,Single
18,110,1116,Female,Inner Regional Australia,51,2015,5,Multiple
16,50,990,Female,Outer Regional Australia,82,2015,5,Multiple
14,100,886,Male,Inner Regional Australia,77,2015,5,Multiple
17,100,1035,Male,Inner Regional Australia,19,2015,5,Multiple
16,50,985,Male,Outer Regional Australia,23,2015,5,Multiple
12,110,732,Male,Inner Regional Australia,18,2015,5,Single
9,70,575,Male,Major Cities of Australia,22,2015,5,Multiple
17,100,1035,Female,Inner Regional Australia,18,2015,5,Single
10,100,611,Male,Inner Regional Australia,19,2015,5,Multiple
16,100,1005,Male,Inner Regional Australia,18,2015,5,Multiple
13,80,820,Female,Inner Regional Australia,17,2015,5,Multiple
9,110,571,Male,Remote Australia,18,2015,5,Single
15,110,945,Male,Outer Regional Australia,26,2015,5,Multiple
12,110,755,Male,Remote Australia,27,2015,5,Single
6,60,419,Male,Major Cities of Australia,56,2015,5,Multiple
16,100,966,Male,Outer Regional Australia,54,2015,5,Single
14,100,865,Male,Outer Regional Australia,54,2015,5,Multiple
15,100,920,Female,Inner Regional Australia,52,2015,5,Multiple
17,60,1065,Male,Major Cities of Australia,48,2015,5,Single
3,50,230,Male,Inner Regional Australia,31,2015,5,Multiple
12,50,753,Male,Major Cities of Australia,76,2015,5,Multiple
10,80,658,Male,Outer Regional Australia,82,2015,5,Multiple
17,60,1040,Female,Major Cities of Australia,82,2015,5,Multiple
11,50,700,Male,Outer Regional Australia,93,2015,5,Multiple
11,110,678,Male,Inner Regional Australia,39,2015,5,Multiple
14,110,845,Female,Very Remote Australia,14,2015,5,Single
16,100,975,Female,Inner Regional Australia,19,2015,5,Multiple
16,100,975,Female,Inner Regional Australia,18,2015,5,Multiple
16,100,970,Female,Major Cities of Australia,23,2015,5,Multiple
17,100,1030,Female,Major Cities of Australia,19,2015,5,Multiple
17,100,1020,Male,Remote Australia,33,2015,5,Single
7,60,466,Male,Major Cities of Australia,36,2015,5,Multiple
9,80,540,Female,Inner Regional Australia,32,2015,5,Multiple
13,100,820,Male,Outer Regional Australia,55,2015,5,Single
12,80,750,Male,Outer Regional Australia,49,2015,5,Multiple
16,100,960,Male,Remote Australia,54,2015,5,Single
14,80,865,Male,Outer Regional Australia,49,2015,5,Multiple
13,100,790,Male,Outer Regional Australia,50,2015,5,Single
12,110,720,Female,Outer Regional Australia,70,2015,5,Multiple
14,100,840,Male,Inner Regional Australia,73,2015,5,Multiple
9,90,580,Female,Major Cities of Australia,67,2015,5,Multiple
14,110,855,Male,Very Remote Australia,28,2015,5,Single
5,50,320,Male,Major Cities of Australia,59,2015,5,Single
3,80,205,Male,Inner Regional Australia,25,2015,5,Single
22,60,1350,Female,Outer Regional Australia,41,2015,5,Single
19,100,1165,Female,Outer Regional Australia,36,2015,5,Single
7,70,475,Female,Major Cities of Australia,30,2015,5,Single
9,40,547,Female,Major Cities of Australia,68,2015,5,Single
7,110,463,Male,Inner Regional Australia,72,2015,5,Single
17,60,1044,Male,Major Cities of Australia,67,2015,5,Single
2,50,179,Male,Remote Australia,21,2015,5,Single
4,80,280,Male,Inner Regional Australia,75,2015,5,Single
22,60,1335,Male,Inner Regional Australia,21,2015,5,Single
22,60,1335,Female,Inner Regional Australia,18,2015,5,Single
3,110,210,Male,Inner Regional Australia,65,2015,5,Single
23,90,1390,Male,Inner Regional Australia,56,2015,5,Multiple
11,100,710,Female,Inner Regional Australia,85,2015,5,Multiple
17,100,1035,Female,Inner Regional Australia,16,2015,5,Single
11,60,680,Female,Inner Regional Australia,86,2015,5,Multiple
21,100,1290,Female,Inner Regional Australia,18,2015,4,Multiple
19,100,1170,Male,Outer Regional Australia,21,2015,4,Single
23,80,1390,Male,Inner Regional Australia,21,2015,4,Single
18,100,1115,Male,Inner Regional Australia,27,2015,4,Single
19,80,1150,Male,Major Cities of Australia,23,2015,4,Multiple
18,100,1135,Male,Inner Regional Australia,17,2015,4,Multiple
18,100,1095,Female,Outer Regional Australia,24,2015,4,Single
0,50,1,Male,Major Cities of Australia,40,2015,4,Multiple
21,100,1295,Male,Outer Regional Australia,43,2015,4,Single
0,50,15,Male,Remote Australia,22,2015,4,Single
14,110,878,Female,Outer Regional Australia,88,2015,4,Multiple
9,60,541,Female,Major Cities of Australia,8,2015,4,Single
15,110,900,Female,Very Remote Australia,18,2015,4,Single
15,110,900,Male,Very Remote Australia,19,2015,4,Single
7,100,420,Male,Inner Regional Australia,17,2015,4,Single
6,100,375,Female,Inner Regional Australia,19,2015,4,Single
17,80,1045,Male,Major Cities of Australia,34,2015,4,Multiple
14,90,895,Male,Inner Regional Australia,56,2015,4,Multiple
7,80,465,Female,Outer Regional Australia,50,2015,4,Single
7,80,465,Male,Outer Regional Australia,54,2015,4,Single
12,60,763,Female,Major Cities of Australia,42,2015,4,Multiple
17,70,1050,Female,Major Cities of Australia,61,2015,4,Multiple
7,100,420,Male,Inner Regional Australia,44,2015,4,Single
10,80,623,Male,Major Cities of Australia,68,2015,4,Single
7,70,435,Male,Major Cities of Australia,16,2015,4,Single
17,90,1030,Male,Major Cities of Australia,9,2015,4,Multiple
17,90,1030,Female,Major Cities of Australia,8,2015,4,Multiple
8,60,522,Male,Major Cities of Australia,78,2015,4,Single
8,60,522,Female,Major Cities of Australia,78,2015,4,Single
12,80,765,Female,Major Cities of Australia,77,2015,4,Multiple
11,100,701,Male,Major Cities of Australia,91,2015,4,Single
11,100,701,Female,Major Cities of Australia,82,2015,4,Single
15,60,930,Female,Inner Regional Australia,86,2015,4,Multiple
14,100,875,Male,Inner Regional Australia,12,2015,4,Multiple
15,100,945,Female,Remote Australia,2,2015,4,Single
11,100,690,Male,Inner Regional Australia,20,2015,4,Multiple
15,100,915,Male,Inner Regional Australia,17,2015,4,Multiple
6,60,385,Male,Major Cities of Australia,24,2015,4,Multiple
10,60,615,Female,Inner Regional Australia,18,2015,4,Single
15,100,900,Male,Major Cities of Australia,23,2015,4,Single
7,60,420,Male,Major Cities of Australia,31,2015,4,Multiple
0,110,1,Female,Outer Regional Australia,27,2015,4,Single
15,100,915,Male,Inner Regional Australia,29,2015,4,Multiple
16,100,1005,Male,Inner Regional Australia,61,2015,4,Multiple
3,50,190,Male,Major Cities of Australia,59,2015,4,Single
7,50,425,Male,Outer Regional Australia,44,2015,4,Single
